,DATE,SGG,NO2,O3,CO,SO2,PM10
7508,2019-08-28,강북,0.019923,0.039692,0.492308,0.003538,30.538462
7509,2019-08-29,강북,0.021615,0.034769,0.538462,0.003462,28.615385
7510,2019-08-30,강북,0.017769,0.029154,0.423077,0.003385,19.461538
7511,2019-08-31,강북,0.017077,0.032538,0.438462,0.003462,18.230769
7512,2019-09-01,강북,0.016923,0.030462,0.453846,0.003538,19.923077
7513,2019-09-02,강북,0.022615,0.030154,0.469231,0.003462,25.230769
7514,2019-09-03,강북,0.022462,0.019769,0.430769,0.003538,22.307692
7515,2019-09-04,강북,0.016769,0.019385,0.369231,0.003308,7.769231
7516,2019-09-05,강북,0.018385,0.008769,0.392308,0.003462,9.615385
7517,2019-09-06,강북,0.017385,0.011462,0.392308,0.003538,13.769231
7518,2019-09-07,강북,0.026584,0.014266,0.454919,0.00362,19.980313
7519,2019-09-08,강북,0.0266,0.014133,0.456667,0.003617,19.95
7520,2019-09-09,강북,0.024154,0.017385,0.623077,0.003462,36.692308
7521,2019-09-10,강북,0.019846,0.019462,0.496154,0.003308,13.230769
7522,2019-09-11,강북,0.011615,0.036308,0.430769,0.003154,6.769231
7523,2019-09-12,강북,0.010385,0.023692,0.323077,0.003154,11.923077
7524,2019-09-13,강북,0.012077,0.028308,0.346154,0.003154,14.0
7525,2019-09-14,강북,0.018923,0.017231,0.453846,0.003385,19.076923
7526,2019-09-15,강북,0.008692,0.028154,0.476923,0.003154,15.461538
7527,2019-09-16,강북,0.012308,0.022615,0.415385,0.003462,12.615385
7528,2019-09-17,강북,0.019067,0.034175,0.368481,0.003537,19.146154
7529,2019-09-18,강북,0.016592,0.032169,0.410769,0.003592,33.107692
7530,2019-09-19,강북,0.016331,0.027931,0.367692,0.003585,28.8
7531,2019-09-20,강북,0.0206,0.016538,0.409231,0.003662,23.907692
7532,2019-09-21,강북,0.022737,0.015452,0.416648,0.003197,16.646059
7533,2019-09-22,강북,0.010853,0.035719,0.307996,0.002577,6.71301
7534,2019-09-23,강북,0.014126,0.033733,0.328462,0.002812,14.324786
7535,2019-09-24,강북,0.026258,0.022981,0.449316,0.00434,23.498291
7536,2019-09-25,강북,0.032756,0.022429,0.567094,0.003889,29.394872
7537,2019-09-26,강북,0.026845,0.019866,0.524188,0.003313,25.77094
7538,2019-09-27,강북,0.027003,0.017078,0.480684,0.00339,21.559829
7539,2019-09-28,강북,0.024387,0.023372,0.470513,0.003516,27.148718
7540,2019-09-29,강북,0.021293,0.035266,0.507949,0.003516,37.062393
7541,2019-09-30,강북,0.033934,0.035681,0.623248,0.003347,49.836752
7542,2019-10-01,강북,0.033391,0.026773,0.588205,0.003507,46.98547
7543,2019-10-02,강북,0.019304,0.009626,0.502051,0.003303,24.81453
7544,2019-10-03,강북,0.011669,0.020578,0.33094,0.003179,8.711966
7545,2019-10-04,강북,0.023893,0.021568,0.497607,0.00362,25.529915
7546,2019-10-05,강북,0.015048,0.024432,0.526752,0.003236,44.680342
7547,2019-10-06,강북,0.010779,0.029426,0.298889,0.002669,11.574359
7548,2019-10-07,강북,0.020659,0.012513,0.409487,0.002838,11.096581
7549,2019-10-08,강북,0.018462,0.023686,0.43265,0.002967,23.94188
7550,2019-10-09,강북,0.023245,0.01772,0.442821,0.003383,23.939316
7551,2019-10-10,강북,0.034049,0.010785,0.558889,0.003295,29.631624
7552,2019-10-11,강북,0.02544,0.022244,0.554701,0.003168,35.95641
7553,2019-10-12,강북,0.012786,0.034144,0.358974,0.002779,25.022222
7554,2019-10-13,강북,0.015538,0.027,0.368376,0.002602,19.111111
7555,2019-10-14,강북,0.02125,0.019501,0.505983,0.002974,32.204274
7556,2019-10-15,강북,0.020311,0.019581,0.423761,0.00295,18.286325
7557,2019-10-16,강북,0.027756,0.018834,0.491538,0.003078,26.370085
7558,2019-10-17,강북,0.029456,0.018218,0.505385,0.00307,29.146154
7559,2019-10-18,강북,0.024144,0.018149,0.437265,0.002965,17.094872
7560,2019-10-19,강북,0.021288,0.025034,0.406026,0.002959,20.031624
7561,2019-10-20,강북,0.025405,0.021894,0.575855,0.003067,36.037179
7562,2019-10-21,강북,0.036133,0.020534,0.648718,0.003073,39.846154
7563,2019-10-22,강북,0.03419,0.021063,0.622393,0.002979,38.811111
7564,2019-10-23,강북,0.02556,0.021323,0.509316,0.002954,22.335043
7565,2019-10-24,강북,0.019652,0.033099,0.503846,0.002777,28.635043
7566,2019-10-25,강북,0.021385,0.027308,0.430769,0.002692,24.230769
7567,2019-10-26,강북,0.013692,0.020692,0.392308,0.002538,23.692308
7568,2019-10-27,강북,0.019923,0.020077,0.484615,0.002769,25.384615
7569,2019-10-28,강북,0.030615,0.018769,0.561538,0.003462,31.307692
7570,2019-10-29,강북,0.020385,0.020692,0.492308,0.002769,93.038462
7571,2019-10-30,강북,0.027538,0.016,0.492308,0.002769,24.923077
7572,2019-10-31,강북,0.034154,0.022846,0.646154,0.003769,72.461538
7573,2019-11-01,강북,0.032538,0.026923,0.7,0.003154,90.269231
7574,2019-11-02,강북,0.049538,0.010462,0.776923,0.004231,71.923077
7575,2019-11-03,강북,0.028462,0.020769,0.607692,0.003538,56.538462
7576,2019-11-04,강북,0.025615,0.016385,0.415385,0.002615,13.538462
7577,2019-11-05,강북,0.035154,0.015615,0.615385,0.003,33.615385
7578,2019-11-06,강북,0.040923,0.012923,0.692308,0.003769,50.230769
7579,2019-11-07,강북,0.025308,0.023385,0.546154,0.003615,49.0
7580,2019-11-08,강북,0.029846,0.015154,0.553846,0.003538,43.692308
7581,2019-11-09,강북,0.038923,0.012231,0.7,0.003692,42.923077
7582,2019-11-10,강북,0.036692,0.012154,0.692308,0.003769,41.846154
7583,2019-11-11,강북,0.022154,0.024923,0.576923,0.002846,24.538462
7584,2019-11-12,강북,0.041077,0.005308,0.8,0.003538,38.076923
7585,2019-11-13,강북,0.034692,0.007,0.757692,0.003385,34.692308
7586,2019-11-14,강북,0.014538,0.023385,0.4,0.002846,18.615385
7587,2019-11-15,강북,0.037769,0.004308,0.665385,0.002923,21.923077
7588,2019-11-16,강북,0.034462,0.005385,0.75,0.002846,30.0
7589,2019-11-17,강북,0.028692,0.011462,0.673077,0.002692,27.153846
7590,2019-11-18,강북,0.014077,0.023385,0.507692,0.002462,78.038462
7591,2019-11-19,강북,0.015385,0.022385,0.453846,0.003154,29.461538
7592,2019-11-20,강북,0.025154,0.014846,0.546154,0.003538,21.692308
7593,2019-11-21,강북,0.039846,0.004923,0.75,0.003923,35.461538
7594,2019-11-22,강북,0.041154,0.008846,0.761538,0.004231,42.230769
7595,2019-11-23,강북,0.042,0.008385,0.776923,0.003769,30.384615
7596,2019-11-24,강북,0.036154,0.006846,0.784615,0.003692,29.615385
7597,2019-11-25,강북,0.019462,0.013462,0.5,0.002923,25.153846
7598,2019-11-26,강북,0.032923,0.006692,0.630769,0.003154,23.538462
7599,2019-11-27,강북,0.022308,0.016692,0.576923,0.003846,37.0
7600,2019-11-28,강북,0.028615,0.011308,0.6,0.003692,35.307692
7601,2019-11-29,강북,0.031615,0.012615,0.623077,0.004077,43.923077
7602,2019-11-30,강북,0.045923,0.004923,0.707692,0.004,43.230769
7603,2019-12-01,강북,0.043154,0.005615,0.715385,0.003615,37.153846
7604,2019-12-02,강북,0.015769,0.023385,0.415385,0.003231,22.076923
7605,2019-12-03,강북,0.039,0.007538,0.584615,0.003538,27.0
7606,2019-12-04,강북,0.032615,0.012769,0.538462,0.003846,27.615385
7607,2019-12-05,강북,0.015923,0.023231,0.392308,0.003308,20.0
7608,2019-12-06,강북,0.027231,0.012077,0.538462,0.003462,29.615385
7609,2019-12-07,강북,0.049453,0.002598,0.884615,0.004094,43.794872
7610,2019-12-08,강북,0.042556,0.006436,0.902137,0.00359,52.940171
7611,2019-12-09,강북,0.048077,0.003462,0.823077,0.003923,60.692308
7612,2019-12-10,강북,0.053846,0.008846,0.976923,0.004462,91.923077
7613,2019-12-11,강북,0.034108,0.020831,0.764615,0.004015,81.423077
7614,2019-12-12,강북,0.021,0.015615,0.45,0.003177,20.0
7615,2019-12-13,강북,0.043215,0.003892,0.685385,0.004038,26.923077
7616,2019-12-14,강북,0.024615,0.014,0.616154,0.003685,38.538462
7617,2019-12-15,강북,0.036877,0.008508,0.740769,0.003677,34.307692
7618,2019-12-16,강북,0.044846,0.004692,0.846154,0.003923,34.384615
7619,2019-12-17,강북,0.034846,0.008308,0.669231,0.003231,27.307692
7620,2019-12-18,강북,0.025154,0.013,0.6,0.003231,38.615385
7621,2019-12-19,강북,0.024231,0.015154,0.523077,0.003308,26.769231
7622,2019-12-20,강북,0.025,0.015231,0.553846,0.003462,28.846154
7623,2019-12-21,강북,0.043462,0.003231,0.723077,0.003538,34.461538
7624,2019-12-22,강북,0.037615,0.008538,0.769231,0.003769,57.307692
7625,2019-12-23,강북,0.033308,0.012692,0.784615,0.003154,49.461538
7626,2019-12-24,강북,0.040692,0.007385,0.957692,0.003538,69.076923
7627,2019-12-25,강북,0.044846,0.004308,0.930769,0.003385,51.230769
7628,2019-12-26,강북,0.032923,0.012154,0.684615,0.003538,47.076923
7629,2019-12-27,강북,0.024231,0.020231,0.561538,0.003231,33.846154
7630,2019-12-28,강북,0.042538,0.005462,0.692308,0.003692,41.384615
7631,2019-12-29,강북,0.034077,0.010462,0.676923,0.003462,44.076923
7632,2019-12-30,강북,0.032538,0.011231,0.669231,0.003,36.076923
7633,2019-12-31,강북,0.015231,0.021923,0.407692,0.002692,24.0
7634,2020-01-01,강북,0.038154,0.003615,0.669231,0.003077,31.615385
7635,2020-01-02,강북,0.041769,0.003692,0.830769,0.003615,57.307692
7636,2020-01-03,강북,0.037923,0.009231,0.880769,0.004,63.769231
7637,2020-01-04,강북,0.042308,0.012769,0.961538,0.004462,53.538462
7638,2020-01-05,강북,0.044462,0.007846,0.911538,0.004462,50.153846
7639,2020-01-06,강북,0.037538,0.008538,0.715385,0.003462,35.846154
7640,2020-01-07,강북,0.028923,0.010077,0.569231,0.002769,9.0
7641,2020-01-08,강북,0.023077,0.015,0.630769,0.002615,23.846154
7642,2020-01-09,강북,0.020462,0.022,0.630769,0.003154,48.076923
7643,2020-01-10,강북,0.038462,0.009308,0.815385,0.003615,64.923077
7644,2020-01-11,강북,0.034769,0.015231,0.815385,0.003769,51.153846
7645,2020-01-12,강북,0.019077,0.024154,0.653846,0.003846,47.615385
7646,2020-01-13,강북,0.019462,0.019923,0.469231,0.003077,26.153846
7647,2020-01-14,강북,0.031923,0.011846,0.6,0.003462,29.692308
7648,2020-01-15,강북,0.030385,0.012846,0.676923,0.004,36.538462
7649,2020-01-16,강북,0.032923,0.012692,0.692308,0.004077,41.538462
7650,2020-01-17,강북,0.045077,0.007692,0.826923,0.004385,54.769231
7651,2020-01-18,강북,0.043308,0.010923,0.85,0.004769,62.230769
7652,2020-01-19,강북,0.039385,0.014923,0.842308,0.004077,58.076923
7653,2020-01-20,강북,0.026,0.021231,0.607692,0.003692,53.307692
7654,2020-01-21,강북,0.038385,0.011462,0.715385,0.004462,40.769231
7655,2020-01-22,강북,0.048538,0.004769,0.792308,0.004231,42.384615
7656,2020-01-23,강북,0.040846,0.015692,0.853846,0.004385,59.923077
7657,2020-01-24,강북,0.029692,0.018308,0.873077,0.003769,69.230769
7658,2020-01-25,강북,0.035385,0.009462,0.823077,0.003154,47.769231
7659,2020-01-26,강북,0.023,0.018615,0.623077,0.003154,25.692308
7660,2020-01-27,강북,0.010154,0.031923,0.369231,0.002538,10.384615
7661,2020-01-28,강북,0.018692,0.023385,0.407692,0.002692,12.153846
7662,2020-01-29,강북,0.026769,0.015923,0.469231,0.002846,16.384615
7663,2020-01-30,강북,0.027231,0.016846,0.515385,0.003154,17.0
7664,2020-01-31,강북,0.029769,0.017154,0.546154,0.002846,26.538462
7665,2020-02-01,강북,0.037615,0.016077,0.876923,0.003538,66.307692
7666,2020-02-02,강북,0.030077,0.021077,0.876923,0.003692,71.0
7667,2020-02-03,강북,0.016231,0.027154,0.453846,0.003,25.230769
7668,2020-02-04,강북,0.026462,0.017846,0.546154,0.003077,24.0
7669,2020-02-05,강북,0.013308,0.023308,0.4,0.002923,21.769231
7670,2020-02-06,강북,0.029231,0.012077,0.553846,0.003615,37.076923
7671,2020-02-07,강북,0.033,0.013231,0.607692,0.003231,35.923077
7672,2020-02-08,강북,0.015462,0.029154,0.546154,0.003077,40.076923
7673,2020-02-09,강북,0.024769,0.021769,0.607692,0.003538,35.307692
7674,2020-02-10,강북,0.040769,0.013308,0.730769,0.003692,46.615385
7675,2020-02-11,강북,0.051,0.008846,0.823077,0.004308,53.461538
7676,2020-02-12,강북,0.047462,0.007923,0.846154,0.004,46.0
7677,2020-02-13,강북,0.035692,0.013846,0.815385,0.002846,69.538462
7678,2020-02-14,강북,0.041615,0.011154,0.892308,0.003154,79.615385
7679,2020-02-15,강북,0.034846,0.020769,0.784615,0.003385,61.538462
7680,2020-02-16,강북,0.014308,0.025231,0.615385,0.002308,24.153846
7681,2020-02-17,강북,0.013846,0.026769,0.453846,0.002615,31.307692
7682,2020-02-18,강북,0.02,0.022538,0.476923,0.002923,21.846154
7683,2020-02-19,강북,0.041538,0.009308,0.653846,0.003077,29.615385
7684,2020-02-20,강북,0.047462,0.008462,0.738462,0.003615,57.307692
7685,2020-02-21,강북,0.050308,0.004923,0.807692,0.003615,74.307692
7686,2020-02-22,강북,0.049482,0.004615,0.804837,0.004673,79.031597
7687,2020-02-23,강북,0.0496,0.0046,0.806667,0.004667,79.0
7688,2020-02-24,강북,0.040154,0.014308,0.538462,0.003615,33.076923
7689,2020-02-25,강북,0.025231,0.024154,0.446154,0.002769,19.923077
7690,2020-02-26,강북,0.024769,0.020769,0.461538,0.002692,17.307692
7691,2020-02-27,강북,0.022231,0.021462,0.392308,0.002462,12.076923
7692,2020-02-28,강북,0.039308,0.006385,0.553846,0.002692,24.153846
7693,2020-02-29,강북,0.028154,0.016538,0.5,0.002538,22.384615
7694,2020-03-01,강북,0.032,0.012,0.653846,0.003308,43.384615
7695,2020-03-02,강북,0.018,0.029462,0.476923,0.003077,37.384615
7696,2020-03-03,강북,0.033308,0.018077,0.561538,0.003154,44.461538
7697,2020-03-04,강북,0.016231,0.034692,0.515385,0.002923,45.153846
7698,2020-03-05,강북,0.018769,0.028923,0.469231,0.002846,36.461538
7699,2020-03-06,강북,0.044154,0.011077,0.569231,0.003,39.230769
7700,2020-03-07,강북,0.044385,0.013615,0.646154,0.003308,52.461538
7701,2020-03-08,강북,0.036308,0.024846,0.638462,0.003308,54.846154
7702,2020-03-09,강북,0.042385,0.022692,0.638462,0.003462,54.307692
7703,2020-03-10,강북,0.022846,0.023231,0.584615,0.002615,38.076923
7704,2020-03-11,강북,0.014769,0.027308,0.384615,0.002769,32.615385
7705,2020-03-12,강북,0.028769,0.019308,0.492308,0.003,33.846154
7706,2020-03-13,강북,0.013846,0.029769,0.384615,0.002846,36.961538
7707,2020-03-14,강북,0.017615,0.029231,0.446154,0.003,36.846154
7708,2020-03-15,강북,0.013308,0.029769,0.453846,0.002923,42.230769
7709,2020-03-16,강북,0.018385,0.024231,0.407692,0.002923,23.923077
7710,2020-03-17,강북,0.030077,0.020385,0.5,0.003,47.692308
7711,2020-03-18,강북,0.038462,0.021154,0.661538,0.003692,60.076923
7712,2020-03-19,강북,0.017,0.039846,0.430769,0.003154,61.461538
7713,2020-03-20,강북,0.020154,0.024846,0.392308,0.003,42.0
7714,2020-03-21,강북,0.023231,0.030923,0.430769,0.003474,49.615385
7715,2020-03-22,강북,0.009769,0.034154,0.323077,0.002782,37.230769
7716,2020-03-23,강북,0.027,0.033385,0.476923,0.003769,48.461538
7717,2020-03-24,강북,0.031923,0.027615,0.569231,0.003615,56.692308
7718,2020-03-25,강북,0.036462,0.029077,0.538462,0.003692,49.307692
7719,2020-03-26,강북,0.034538,0.032538,0.546154,0.003538,49.769231
7720,2020-03-27,강북,0.015615,0.030462,0.453846,0.002769,40.692308
7721,2020-03-28,강북,0.009692,0.034385,0.315385,0.002692,32.769231
7722,2020-03-29,강북,0.016769,0.030462,0.438462,0.003,39.769231
7723,2020-03-30,강북,0.037385,0.022462,0.569231,0.003846,51.384615
7724,2020-03-31,강북,0.040154,0.023308,0.561538,0.003538,49.307692
7725,2020-04-01,강북,0.019462,0.043231,0.484615,0.003692,74.769231
7726,2020-04-02,강북,0.025692,0.029462,0.476923,0.002846,38.076923
7727,2020-04-03,강북,0.028615,0.030846,0.569231,0.003385,55.307692
7728,2020-04-04,강북,0.015769,0.036769,0.476923,0.002692,70.769231
7729,2020-04-05,강북,0.013154,0.039077,0.4,0.002769,47.230769
7730,2020-04-06,강북,0.031923,0.026154,0.507692,0.003231,55.538462
7731,2020-04-07,강북,0.027846,0.031077,0.469231,0.003615,58.461538
7732,2020-04-08,강북,0.013846,0.037,0.369231,0.002615,42.846154
7733,2020-04-09,강북,0.018077,0.035846,0.423077,0.002846,46.846154
7734,2020-04-10,강북,0.024385,0.031769,0.446154,0.002769,40.692308
7735,2020-04-11,강북,0.024769,0.030692,0.446154,0.002846,39.076923
7736,2020-04-12,강북,0.015615,0.034231,0.415385,0.002385,30.769231
7737,2020-04-13,강북,0.014308,0.036846,0.315385,0.002231,20.384615
7738,2020-04-14,강북,0.033615,0.032846,0.484615,0.003462,49.538462
7739,2020-04-15,강북,0.033615,0.045038,0.546154,0.003923,63.153846
7740,2020-04-16,강북,0.025846,0.045269,0.476923,0.003231,50.692308
7741,2020-04-17,강북,0.024308,0.028615,0.438462,0.002308,36.615385
7742,2020-04-18,강북,0.015231,0.032769,0.392308,0.002231,23.923077
7743,2020-04-19,강북,0.018231,0.027077,0.430769,0.002231,24.076923
7744,2020-04-20,강북,0.015692,0.034615,0.384615,0.002154,14.076923
7745,2020-04-21,강북,0.012308,0.032846,0.338462,0.002308,36.153846
7746,2020-04-22,강북,0.008846,0.029308,0.3,0.002154,86.653846
7747,2020-04-23,강북,0.011231,0.030077,0.315385,0.002538,44.307692
7748,2020-04-24,강북,0.018231,0.035538,0.384615,0.003,40.307692
7749,2020-04-25,강북,0.014846,0.049192,0.407692,0.003231,60.384615
7750,2020-04-26,강북,0.010462,0.036923,0.338462,0.002846,29.230769
7751,2020-04-27,강북,0.019615,0.033538,0.4,0.003077,31.846154
7752,2020-04-28,강북,0.023769,0.038423,0.423077,0.003231,35.076923
7753,2020-04-29,강북,0.022615,0.046423,0.476923,0.003462,46.153846
7754,2020-04-30,강북,0.025154,0.036962,0.430769,0.002923,34.615385
7755,2020-05-01,강북,0.011692,0.042538,0.415385,0.002462,51.153846
7756,2020-05-02,강북,0.012462,0.033154,0.423077,0.002231,48.461538
7757,2020-05-03,강북,0.011077,0.031385,0.376923,0.002308,27.923077
7758,2020-05-04,강북,0.019308,0.032462,0.407692,0.002462,35.538462
7759,2020-05-05,강북,0.023923,0.022385,0.476923,0.002923,34.846154
7760,2020-05-06,강북,0.021462,0.032846,0.392308,0.002538,30.846154
7761,2020-05-07,강북,0.016231,0.041846,0.3,0.002462,25.846154
7762,2020-05-08,강북,0.021923,0.039077,0.307692,0.002462,25.384615
7763,2020-05-09,강북,0.013231,0.031077,0.353846,0.002231,11.615385
7764,2020-05-10,강북,0.012923,0.040231,0.492308,0.002231,28.230769
7765,2020-05-11,강북,0.018846,0.040615,0.5,0.002462,98.653846
7766,2020-05-12,강북,0.016,0.033615,0.384615,0.002385,40.846154
7767,2020-05-13,강북,0.019846,0.029154,0.353846,0.002615,31.230769
7768,2020-05-14,강북,0.030923,0.026923,0.4,0.003077,37.923077
7769,2020-05-15,강북,0.022923,0.026692,0.376923,0.002462,31.307692
7770,2020-05-16,강북,0.021231,0.025538,0.492308,0.002077,20.769231
7771,2020-05-17,강북,0.015308,0.035154,0.5,0.002231,39.692308
7772,2020-05-18,강북,0.020923,0.030615,0.538462,0.002231,40.230769
7773,2020-05-19,강북,0.012077,0.029231,0.353846,0.002231,15.153846
7774,2020-05-20,강북,0.011923,0.024846,0.284615,0.002154,6.384615
7775,2020-05-21,강북,0.021308,0.024923,0.369231,0.002308,19.076923
7776,2020-05-22,강북,0.027,0.032692,0.469231,0.003308,42.615385
7777,2020-05-23,강북,0.021308,0.038308,0.476923,0.003462,46.769231
7778,2020-05-24,강북,0.011,0.031846,0.361538,0.002551,22.769231
7779,2020-05-25,강북,0.024,0.036769,0.546154,0.002385,35.692308
7780,2020-05-26,강북,0.024077,0.031538,0.538462,0.002462,39.692308
7781,2020-05-27,강북,0.015615,0.038385,0.392308,0.002308,22.0
7782,2020-05-28,강북,0.022615,0.043308,0.423077,0.002769,29.461538
7783,2020-05-29,강북,0.023846,0.036846,0.446154,0.002462,33.615385
7784,2020-05-30,강북,0.022615,0.049615,0.453846,0.002538,37.538462
7785,2020-05-31,강북,0.016154,0.051423,0.430769,0.002923,40.923077
7786,2020-06-01,강북,0.012538,0.041231,0.292308,0.002308,18.384615
7787,2020-06-02,강북,0.025846,0.026538,0.423077,0.002692,23.692308
7788,2020-06-03,강북,0.016923,0.048462,0.461538,0.002385,47.923077
7789,2020-06-04,강북,0.015385,0.047346,0.430769,0.002154,52.923077
7790,2020-06-05,강북,0.018692,0.046077,0.469231,0.002308,44.307692
7791,2020-06-06,강북,0.018692,0.051846,0.484615,0.002538,49.153846
7792,2020-06-07,강북,0.012154,0.050192,0.484615,0.003154,50.230769
7793,2020-06-08,강북,0.017692,0.046308,0.430769,0.002846,43.384615
7794,2020-06-09,강북,0.022077,0.044885,0.4,0.002692,47.538462
7795,2020-06-10,강북,0.025538,0.037462,0.430769,0.002846,44.846154
7796,2020-06-11,강북,0.013385,0.031615,0.330769,0.002308,28.538462
7797,2020-06-12,강북,0.034308,0.024077,0.492308,0.003308,45.153846
7798,2020-06-13,강북,0.023308,0.052346,0.446154,0.003,52.153846
7799,2020-06-14,강북,0.012923,0.047192,0.415385,0.002615,37.384615
7800,2020-06-15,강북,0.018538,0.041308,0.376923,0.002769,26.384615
7801,2020-06-16,강북,0.018615,0.053231,0.576923,0.002615,53.692308
7802,2020-06-17,강북,0.025846,0.050462,0.607692,0.003846,51.307692
